1	abraham	add_place	right
1403	abraham	norm	ⲥⲉ
1404	abraham	norm	ⲛⲁ
1405	abraham	norm	ⲡⲱⲧ
1406	abraham	norm	ⲛ
1407	abraham	norm	ⲥⲁ
1408	abraham	norm	ⲧⲏⲩⲧⲛ
1409	abraham	norm	·
1410	abraham	norm	ⲉϣϫⲉ
1411	abraham	norm	ⲁ
1412	abraham	norm	ⲩ
1413	abraham	norm	ϩⲁⲣⲉϩ
1414	abraham	norm	ⲉ
1415	abraham	norm	ⲡⲁ
1416	abraham	norm	ϣⲁϫⲉ
1417	abraham	norm	ⲥⲉ
1418	abraham	norm	ⲛⲁ
1419	abraham	norm	ϩⲁⲣⲉϩ
1420	abraham	norm	ⲟⲛ
1421	abraham	norm	ⲉ
1422	abraham	norm	ⲡⲱ
1423	abraham	norm	ⲧⲛ
1424	abraham	norm	:
1425	abraham	norm	ⲉϣϫⲉ
1426	abraham	norm	ⲁ
1427	abraham	norm	ⲩ
1428	abraham	norm	ⲙⲟⲩⲧⲉ
1429	abraham	norm	ⲉ
1430	abraham	norm_group	ϭⲟⲗ
1431	abraham	norm_group	·
1432	abraham	norm_group	ⲛⲉⲛⲧⲁⲩⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ
1433	abraham	norm_group	ⲉⲛⲉϩ
1434	abraham	norm_group	ⲛⲧⲙⲛⲧⲉⲣⲟ
1435	abraham	norm_group	ⲙⲡⲛⲟⲩⲧⲉ
1436	abraham	norm_group	·
1437	abraham	norm_group	ⲙⲁⲗⲓⲥⲧⲁ
1438	abraham	norm_group	ⲇⲉ
1439	abraham	norm_group	ϫⲉϩⲉⲛⲁⲕⲁⲑⲁⲣⲧⲟⲥ
1440	abraham	norm_group	ⲙⲙⲁⲗⲁⲕⲟⲥ
1441	abraham	norm_group	·
1442	abraham	norm_group	ⲙⲛⲛⲣⲉϥⲛⲕⲟⲧⲕ
1443	abraham	norm_group	ⲙⲛⲛϩⲟⲟⲩⲧ
1444	abraham	norm_group	·
1445	abraham	norm_group	ⲙⲛⲟⲩⲟⲛ
1446	abraham	norm_group	ⲛⲓⲙ
1447	abraham	norm_group	ⲉⲧⲛⲁϫⲁϩⲙⲟⲩ
1448	abraham	norm_group	ⲕⲁⲧⲁⲗⲁⲁⲩ
1449	abraham	norm_group	ⲛⲥⲙⲟⲧ
1450	abraham	norm_group	·
1451	abraham	norm_group	ⲉⲓⲧⲉ
1452	abraham	norm_group	ϩⲟⲟⲩⲧ
1453	abraham	norm_group	·
1454	abraham	norm_group	ⲉⲓⲧⲉ
1455	abraham	norm_group	ⲥϩⲓⲙⲉ
1456	abraham	norm_group	ϩⲣⲁⲓ
1457	abraham	norm_group	ϩⲛⲉⲩⲥⲩⲛⲁⲅⲱⲅⲏ
1458	abraham	norm_group	ⲛⲓⲙ
1459	abraham	norm_group	ⲉⲧϣⲟⲟⲡ
1460	abraham	norm_group	ⲕⲁⲧⲁⲡⲉⲛⲃⲓⲟⲥ
1461	abraham	norm_group	ⲡⲁⲓ
1462	abraham	norm_group	·
1463	abraham	norm_group	ⲙⲛⲟⲩⲟⲛ
1464	abraham	norm_group	ⲛⲓⲙ
1465	abraham	norm_group	ⲉⲧⲉⲓⲣⲉⲛϩⲉⲛⲕⲣⲟϥ
1466	abraham	norm_group	·
1467	abraham	norm_group	ⲙⲙⲁⲁⲩ
1468	abraham	norm_group	ⲛⲓⲙ
1469	abraham	norm_group	ⲙⲡⲉⲙⲧⲟ
1470	abraham	norm_group	ⲉⲃⲟⲗ
1471	abraham	norm_group	ⲙⲡⲛⲟⲩⲧⲉ
1472	abraham	norm_group	ϩⲛⲟⲩϩⲱⲡ
1473	abraham	norm_group	·
1474	abraham	norm_group	ⲏ
1475	abraham	norm_group	ϩⲛⲟⲩⲟⲩⲱⲛϩ
1476	abraham	norm_group	ⲉⲃⲟⲗ
1477	abraham	norm_group	:
1478	abraham	norm_group	ⲉϣⲱⲡⲉ
1479	abraham	norm_group	ⲉⲧⲉⲧⲛϣⲁⲛⲧⲙⲛⲁⲩ
1480	abraham	norm_group	ⲉⲣⲱⲧⲛ
1481	abraham	norm_group	ⲙⲙⲓⲛⲙⲙⲱⲧⲛ
1482	abraham	norm_group	ⲉⲧⲉⲧⲛⲟ
1483	abraham	norm_group	ⲛⲧϩⲉ
1484	abraham	norm_group	ⲙⲡⲥⲁⲧⲁⲛⲁⲥ
1485	abraham	norm_group	ϩⲣⲁⲓ
1486	abraham	norm_group	ϩⲛⲧⲉϩⲣⲱ
1487	abraham	norm_group	ⲛⲕⲱϩⲧ
1488	abraham	norm_group	ⲉⲧⲙⲟⲩϩ
1489	abraham	norm_group	·
1490	abraham	norm_group	ⲉⲩⲕⲟⲗⲁⲍⲉ
1491	abraham	norm_group	ⲙⲙⲱⲧⲛ
1492	abraham	norm_group	ϩⲓⲟⲩⲥⲟⲡ
1493	abraham	norm_group	ϩⲣⲁⲓ
1494	abraham	norm_group	ϩⲛⲁⲙⲛⲧⲉ
1495	abraham	norm_group	·
1496	abraham	norm_group	ⲉⲓⲉ
1497	abraham	norm_group	ⲛⲉⲧⲛϩⲃⲏⲩⲉ
1498	abraham	norm_group	ⲧⲏⲣ
1499	abraham	norm_group	ⲟⲩ
1500	abraham	norm_group	ⲁⲩⲱ
1501	abraham	norm_group	ⲛⲉⲧⲛϣⲟϫⲛⲉ
1502	abraham	norm_group	ⲧⲏⲣⲟⲩ
1503	abraham	norm_group	ϩⲉⲛⲙⲉ
1504	abraham	norm_group	ⲛⲉ
1505	abraham	norm_group	·
1506	abraham	norm_group	ⲛϣⲁϫⲉ
1507	abraham	norm_group	ⲙⲡⲁⲓ
1508	abraham	norm_group	ⲉⲧϫⲱ
1509	abraham	norm_group	ⲛⲛⲁⲓ
1510	abraham	norm_group	ϩⲉⲛϭⲟⲗ
1511	abraham	norm_group	ⲛⲉ
1512	abraham	norm_group	:
1513	abraham	norm_group	ⲧⲟⲩ
1514	abraham	norm_group	ⲁⲩⲧⲟⲩ
1515	abraham	norm_group	:
1516	abraham	norm_group	ⲉⲧⲃⲉⲡⲁⲓ
1517	abraham	norm_group	ⲙⲡⲣⲧⲣⲉⲛⲁⲡⲟⲧⲁⲥⲥⲉ
1518	abraham	norm_group	ⲉⲧⲙϥⲓ
1519	abraham	norm_group	ϩⲁⲛⲉⲛⲉⲣⲏⲩ
1520	abraham	norm_group	ϫⲉⲛⲛⲉⲡⲛⲟⲩⲧⲉ
1521	abraham	norm_group	ϭⲱⲛⲧ
1522	abraham	norm_group	ⲉⲣⲟⲛ
1523	abraham	norm_group	ϫⲉⲙⲡⲁⲧⲛⲱⲥⲕ
1524	abraham	norm_group	ⲅⲁⲣ
1525	abraham	norm_group	ⲉⲛϥⲓ
1526	abraham	norm_group	ϩⲁⲛⲉⲛⲉⲣⲏⲩ
1527	abraham	norm_group	ⲛⲧϩⲉ
1528	abraham	norm_group	ⲙⲡϫⲟⲉⲓⲥ
1529	abraham	norm_group	ⲁⲩⲱ
1530	abraham	norm_group	ⲡⲉϥⲭⲣⲓⲥⲧⲟⲥ
1531	abraham	norm_group	ⲙⲛⲛⲉϥⲁⲅⲅⲉⲗⲟⲥ
1532	abraham	norm_group	ⲉⲧⲟⲩⲁⲁⲃ
1533	abraham	norm_group	ⲉⲧϥⲓ
1534	abraham	norm_group	ϩⲁⲣⲟⲛ
1535	abraham	norm_group	ϫⲓⲛⲧⲁⲣⲭⲏ
1536	abraham	norm_group	ⲙⲡⲥⲱⲛⲧ
1537	abraham	norm_group	ϣⲁϩⲣⲁⲓ
1538	abraham	norm_group	ⲉⲡⲟⲟⲩ
1539	abraham	norm_group	ⲛϩⲟⲟⲩ
1540	abraham	norm_group	ⲁⲩⲱ
1541	abraham	norm_group	ⲟⲛ
1542	abraham	norm_group	ϣⲁⲉⲛⲉϩ
1543	abraham	norm_group	·
1544	abraham	norm_group	ⲁⲗⲗⲁ
1545	abraham	norm_group	ⲙⲁⲣⲛⲣ
1546	abraham	norm_group	ϩⲙϩⲁⲗ
1547	abraham	norm_group	ⲛⲛⲉⲛⲉⲣⲏⲩ
1548	abraham	norm_group	ⲛⲧϩⲉ
1549	abraham	norm_group	ⲛⲓⲏⲥⲟⲩⲥ
1550	abraham	norm_group	·
1551	abraham	norm_group	ⲡⲁⲓ
1552	abraham	norm_group	ⲛⲧⲁϥ
1553	abraham	norm_group	ϫⲓ
1554	abraham	norm_group	ⲛⲟⲩⲙⲟⲣⲫⲏ
1555	abraham	norm_group	ⲛϩⲙϩⲁⲗ
1556	abraham	norm_group	ⲉⲧⲃⲏⲏⲧⲛ
1557	abraham	norm_group	·
1558	abraham	norm_group	ⲁⲩⲱ
1559	abraham	norm_group	ⲛⲧϩⲉ
1560	abraham	norm_group	ⲙⲡⲁⲩⲗⲟⲥ
1561	abraham	norm_group	ⲡϩⲙϩⲁⲗ
1562	abraham	norm_group	ⲛⲓⲏⲥⲟⲩⲥ
1563	abraham	norm_group	·
1564	abraham	norm_group	ⲁⲩⲱ
1565	abraham	norm_group	ⲛⲧϩⲉ
1566	abraham	norm_group	ⲛⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ
1567	abraham	norm_group	ⲧⲏⲣⲟⲩ
1568	abraham	norm_group	ⲙⲛⲛⲉⲡⲣⲟⲫⲏⲧⲏⲥ
1569	abraham	norm_group	ⲧⲏⲣⲟⲩ
1570	abraham	norm_group	·
1571	abraham	norm_group	ⲛⲁⲓⲛⲧⲁⲩϣⲱⲡⲉ
1572	abraham	norm_group	ⲛϩⲙϩⲁⲗⲙⲡϫⲟⲉⲓⲥ
1573	abraham	norm_group	ⲡⲉϥⲭⲣⲓⲥⲧⲟⲥ
1574	abraham	norm_group	ⲓⲏⲥⲟⲩⲥ
1575	abraham	norm_group	ⲛⲕⲁⲧⲁⲛⲉⲅⲣⲁⲫⲏ
1576	abraham	norm_group	ϫⲉⲁⲓⲧⲛⲛⲟⲟⲩ
1577	abraham	norm_group	ϣⲁⲣⲱⲧⲛ
1578	abraham	norm_group	ⲛⲛⲁϩⲙϩⲁⲗ
1579	abraham	norm_group	ⲛⲉⲡⲣⲟⲫⲏⲧⲏⲥ
1580	abraham	norm_group	ⲙⲡϫⲡⲉϩⲟⲟⲩ
1581	abraham	norm_group	ⲙⲡⲛⲁⲩ
1582	abraham	norm_group	ⲛϣⲱⲣⲡ
1583	abraham	norm_group	ⲁⲩⲱ
1584	abraham	norm_group	ⲁⲓⲧⲛⲛⲟⲟⲩⲟⲟⲩ
1585	abraham	norm_group	·
1586	abraham	norm_group	ⲁⲩⲱ
1587	abraham	norm_group	ⲙⲡⲉⲧⲛⲥⲱⲧⲙ
1588	abraham	norm_group	:
1589	abraham	norm_group	ⲛⲧⲁⲛⲉⲡⲣⲟⲫⲏⲧⲏⲥ
1590	abraham	norm_group	ⲙⲛⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ
1591	abraham	norm_group	ⲣ
1592	abraham	norm_group	ϩⲙϩⲁⲗ
1593	abraham	norm_group	ⲙⲡϫⲟⲉⲓⲥ
1594	abraham	norm_group	ⲏ
1595	abraham	norm_group	ⲡⲉϥⲭⲣⲓⲥⲧⲟⲥ
1596	abraham	norm_group	ϩⲛⲟⲩⲭⲉⲓⲙⲏⲧⲓ
1597	abraham	norm_group	ⲉⲧⲣⲉⲩϩⲟⲧⲡ
1598	abraham	norm_group	ⲥⲛⲁⲩ
1599	abraham	norm_group	ⲉϣⲡϩⲓⲥⲉ
1600	abraham	norm_group	ⲙⲛϩⲉⲛⲕⲟⲟⲩⲉ
1601	abraham	norm_group	·
1602	abraham	norm_group	ⲁⲩⲱ
1603	abraham	norm_group	ⲛⲥⲉⲙⲟⲩ
1604	abraham	norm_group	ϩⲁⲡⲣⲁⲛ
1605	abraham	norm_group	ⲛⲓⲏⲥⲟⲩⲥ
1606	abraham	norm_group	:
1607	abraham	norm_group	ⲉⲧⲃⲉⲡⲁⲓ
1608	abraham	norm_group	ⲛⲧⲉⲣⲉϥϣⲣⲡⲉⲓⲙⲉ
1609	abraham	norm_group	ⲛϭⲓⲡϫⲟⲉⲓⲥ
1610	abraham	norm_group	ⲓⲏⲥⲟⲩⲥ
1611	abraham	norm_group	ϫⲉⲛⲉⲛⲉⲓⲟⲧⲉ
1612	abraham	norm_group	ⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ
1613	abraham	norm_group	ⲛⲁⲉⲓⲣⲉ
1614	abraham	norm_group	ⲛϩⲱⲃ
1615	abraham	norm_group	ⲛⲓⲙ
1616	abraham	norm_group	ⲉⲛⲧⲁϥⲟⲩⲉϩⲥⲁϩⲛⲉ
1617	abraham	norm_group	ⲙⲙⲟⲟⲩ
1618	abraham	norm_group	ⲉϥⲛⲁⲃⲱⲕ
1619	abraham	norm_group	ⲉⲃⲟⲗ
1620	abraham	norm_group	ϩⲓⲧⲟⲟⲧⲟⲩ
1621	abraham	norm_group	ⲉϩⲣⲁⲓ
1622	abraham	norm_group	ⲉⲙⲡⲏⲩⲉ
1623	abraham	norm_group	ⲕⲁⲧⲁⲛⲉⲅⲣⲁⲫⲏ
1624	abraham	norm_group	·
1625	abraham	norm_group	ⲁⲩⲱ
1626	abraham	norm_group	ⲛⲧϩⲉ
1627	abraham	norm_group	ⲟⲛ
1628	abraham	norm_group	ⲛⲧⲁⲩϫⲱⲕ
1629	abraham	norm_group	ⲉⲃⲟⲗ
1630	abraham	norm_group	ⲛⲛⲉⲛⲧⲁϥⲟⲩⲉϩⲥⲁϩⲛⲉ
1631	abraham	norm_group	ⲙⲙⲟⲟⲩ
1632	abraham	norm_group	ⲛⲁⲩ
1633	abraham	norm_group	ϫⲓⲛⲛϣⲟⲣⲡ
1634	abraham	norm_group	ⲉϥϣⲟⲟⲡ
1635	abraham	norm_group	ⲛⲙⲙⲁⲩ
1636	abraham	norm_group	ⲛϭⲓⲡϫⲟⲉⲓⲥ
1637	abraham	norm_group	ⲙⲡⲉⲟⲟⲩⲓⲏⲥⲟⲩⲥ
1638	abraham	norm_group	:
1639	abraham	norm_group	ⲉⲧⲃⲉⲡⲁⲓ
1640	abraham	norm_group	ⲡⲉϫⲁϥ
1641	abraham	norm_group	ⲛⲁⲩ
1642	abraham	norm_group	ϫⲉⲛϯⲛⲁⲙⲟⲩⲧⲉ
1643	abraham	norm_group	ϭⲉ
1644	abraham	norm_group	ⲁⲛ
1645	abraham	norm_group	ⲉⲣⲱⲧⲛ
1646	abraham	norm_group	ϫⲉⲛⲁϩⲙϩⲁϩ
1647	abraham	norm_group	ϫⲉⲙⲡϩⲙϩⲁⲗ
1648	abraham	norm_group	ⲥⲟⲟⲩⲛ
1649	abraham	norm_group	ⲁⲛ
1650	abraham	norm_group	ϫⲉⲟⲩ
1651	abraham	norm_group	ⲡⲉⲧⲉⲣⲉⲡⲉϥϫⲟⲉⲓⲥ
1652	abraham	norm_group	ⲉⲓⲣⲉ
1653	abraham	norm_group	ⲙⲙⲟϥ
1654	abraham	norm_group	·
1655	abraham	norm_group	ⲁⲗⲗⲁ
1656	abraham	norm_group	ⲉⲓⲛⲁⲙⲟⲩⲧⲉ
1657	abraham	norm_group	ⲉⲣⲱⲧⲛ
1658	abraham	norm_group	ϫⲉⲛⲁⲥⲛⲏⲩ
1659	abraham	norm_group	ⲁⲩⲱ
1660	abraham	norm_group	ⲛⲁϣⲃⲉⲉⲣ
1661	abraham	norm_group	·
1662	abraham	norm_group	ϫⲉⲛⲉⲛⲧⲁⲓⲥⲟⲧⲙⲟⲩ
1663	abraham	norm_group	ⲧⲏⲣⲟⲩ
1664	abraham	norm_group	ⲛⲧⲉⲡⲁⲉⲓⲱⲧ
1665	abraham	norm_group	ⲁⲓⲧⲁⲙⲱⲧⲛ
1666	abraham	norm_group	ⲉⲣⲟⲟⲩ
1667	abraham	norm_group	·
1668	abraham	norm_group	ⲛⲧⲱⲧⲛ
1669	abraham	norm_group	ⲁⲛ
1670	abraham	norm_group	ⲡⲉϫⲁϥ
1671	abraham	norm_group	ⲁⲧⲉⲧⲛⲥⲟⲧⲡⲧ
1672	abraham	norm_group	·
1673	abraham	norm_group	ⲁⲗⲗⲁ
1674	abraham	norm_group	ⲁⲛⲟⲕ
1675	abraham	norm_group	ⲁⲓⲥⲉⲧⲡⲧⲏⲩⲧⲛ
1676	abraham	norm_group	·
1677	abraham	norm_group	ⲁⲩⲱ
1678	abraham	norm_group	ϯϫⲟⲟⲩ
1679	abraham	norm_group	ⲙⲙⲱⲧⲛ
1680	abraham	norm_group	ⲛⲧϩⲉ
1681	abraham	norm_group	ⲛϩⲉⲛⲉⲥⲟⲟⲩ
1682	abraham	norm_group	ⲛⲧⲙⲏⲧⲉ
1683	abraham	norm_group	ⲛϩⲉⲛⲟⲩⲱⲛϣ
1684	abraham	norm_group	:
1685	abraham	norm_group	ⲙⲡⲣⲣ
1686	abraham	norm_group	ϩⲟⲧⲉ
1687	abraham	norm_group	ϩⲏⲧⲟⲩ
1688	abraham	norm_group	ⲛⲛⲉⲧⲛⲁⲙⲟⲩⲟⲩⲧ
1689	abraham	norm_group	ⲙⲡⲉⲧⲛⲥⲱⲙⲁ
1690	abraham	norm_group	·
1691	abraham	norm_group	ⲉϣϫⲉ
1692	abraham	norm_group	ⲁⲩⲡⲱⲧ
1693	abraham	norm_group	ⲛⲥⲱⲓ
1694	abraham	norm_group	ⲥⲉⲛⲁⲡⲱⲧ
1695	abraham	norm_group	ⲛⲥⲁⲧⲏⲩⲧⲛ
1696	abraham	norm_group	·
1697	abraham	norm_group	ⲉϣϫⲉ
1698	abraham	norm_group	ⲁⲩϩⲁⲣⲉϩ
1699	abraham	norm_group	ⲉⲡⲁϣⲁϫⲉ
1700	abraham	norm_group	ⲥⲉⲛⲁϩⲁⲣⲉϩ
1701	abraham	norm_group	ⲟⲛ
1702	abraham	norm_group	ⲉⲡⲱⲧⲛ
1703	abraham	norm_group	:
1704	abraham	norm_group	ⲉϣϫⲉ
1705	abraham	norm_group	ⲁⲩⲙⲟⲩⲧⲉ
1706	abraham	norm_group	ⲉ
1707	abraham	orig	ϭⲟⲗ
1708	abraham	orig	·
1709	abraham	orig	ⲛⲉ
1710	abraham	orig	ⲛⲧ
1711	abraham	orig	ⲁ
1712	abraham	orig	ⲩ
1713	abraham	orig	ⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ`
1714	abraham	orig	ⲉⲛⲉϩ`
1715	abraham	orig	ⲛ̄
1716	abraham	orig	ⲧ
1717	abraham	orig	ⲙ︤ⲛ︦ⲧ︥ⲉⲣⲟ`
1718	abraham	orig	ⲙ̄
1719	abraham	orig	ⲡ
1720	abraham	orig	ⲛⲟⲩⲧⲉ`
1721	abraham	orig	·
1722	abraham	orig	ⲙⲁⲗⲓⲥⲧⲁ`
1723	abraham	orig	ⲇⲉ`
1724	abraham	orig	ϫⲉ
1725	abraham	orig	ϩⲉⲛ
1726	abraham	orig	ⲁⲕⲁⲑⲁⲣⲧⲟⲥ`
1727	abraham	orig	ⲙ̄
1728	abraham	orig	ⲙⲁⲗⲁⲕⲟⲥ
1729	abraham	orig	·
1730	abraham	orig	ⲙ︤ⲛ︥
1731	abraham	orig	ⲛ̄
1732	abraham	orig	ⲣⲉϥⲛ̄ⲕⲟⲧ︤ⲕ︥
1733	abraham	orig	ⲙ︤ⲛ︥
1734	abraham	orig	ⲛ̄
1735	abraham	orig	ϩⲟⲟⲩⲧ
1736	abraham	orig	·
1737	abraham	orig	ⲙ︤ⲛ︥
1738	abraham	orig	ⲟⲩⲟⲛ`
1739	abraham	orig	ⲛⲓⲙ`
1740	abraham	orig	ⲉⲧ
1741	abraham	orig	ⲛⲁ
1742	abraham	orig	ϫⲁϩⲙ
1743	abraham	orig	ⲟⲩ`
1744	abraham	orig	ⲕⲁⲧⲁ
1745	abraham	orig	ⲗⲁⲁⲩ`
1746	abraham	orig	ⲛ̄
1747	abraham	orig	ⲥⲙⲟⲧ
1748	abraham	orig	·
1749	abraham	orig	ⲉⲓⲧⲉ`
1750	abraham	orig	ϩⲟⲟⲩⲧ`
1751	abraham	orig	·
1752	abraham	orig	ⲉⲓⲧⲉ`
1753	abraham	orig	ⲥϩⲓⲙⲉ`
1754	abraham	orig	ϩⲣⲁⲓ̈
1755	abraham	orig	ϩ︤ⲛ︥
1756	abraham	orig	ⲉ
1757	abraham	orig	ⲩ
1758	abraham	orig	ⲥⲩⲛⲁⲅⲱⲅⲏ`
1759	abraham	orig	ⲛⲓⲙ`
1760	abraham	orig	ⲉⲧ
1761	abraham	orig	ϣⲟⲟⲡ`
1762	abraham	orig	ⲕⲁⲧⲁ
1763	abraham	orig	ⲡⲉ
1764	abraham	orig	ⲛ
1765	abraham	orig	ⲃⲓⲟⲥ`
1766	abraham	orig	ⲡⲁⲓ̈
1767	abraham	orig	·
1768	abraham	orig	ⲙ︤ⲛ︥
1769	abraham	orig	ⲟⲩⲟⲛ`
1770	abraham	orig	ⲛⲓⲙ`
1771	abraham	orig	ⲉⲧ
1772	abraham	orig	ⲉⲓ̈ⲣⲉ
1773	abraham	orig	ⲛ̄
1774	abraham	orig	ϩⲉⲛ
1775	abraham	orig	ⲕⲣⲟϥ
1776	abraham	orig	·
1777	abraham	orig	ⲙ̄
1778	abraham	orig	ⲙⲁⲁ
1779	abraham	orig	ⲩ`
1780	abraham	orig	ⲛⲓⲙ
1781	abraham	orig	ⲙ̣̄
1782	abraham	orig	ⲡ̣ⲉ
1783	abraham	orig	ⲙⲧⲟ`
1784	abraham	orig	ⲉⲃⲟⲗ
1785	abraham	orig	ⲙ̄
1786	abraham	orig	ⲡⲛⲟⲩⲧⲉ`
1787	abraham	orig	ϩ︤ⲛ︥
1788	abraham	orig	ⲟⲩ
1789	abraham	orig	ϩⲱⲡ`
1790	abraham	orig	·
1791	abraham	orig	ⲏ`
1792	abraham	orig	ϩ︤ⲛ︥
1793	abraham	orig	ⲟⲩ
1794	abraham	orig	ⲟⲩⲱⲛϩ̄
1795	abraham	orig	ⲉⲃⲟⲗ`
1796	abraham	orig	:
1797	abraham	orig	Ⲉϣⲱⲡⲉ`
1798	abraham	orig	ⲉ
1799	abraham	orig	ⲧⲉⲧ︤ⲛ︥
1800	abraham	orig	ϣⲁ
1801	abraham	orig	ⲛ
1802	abraham	orig	ⲧ︤ⲙ︥
1803	abraham	orig	ⲛⲁⲩ`
1804	abraham	orig	ⲉⲣⲱ
1805	abraham	orig	ⲧⲛ︥
1806	abraham	orig	ⲙ̄ⲙⲓⲛ`ⲙ̄ⲙⲱ
1807	abraham	orig	ⲧ︤ⲛ︥
1808	abraham	orig	ⲉ
1809	abraham	orig	ⲧⲉⲧ︤ⲛ︥
1810	abraham	orig	ⲟ̣`
1811	abraham	orig	ⲛ̄
1812	abraham	orig	ⲑ
1813	abraham	orig	ⲉ
1814	abraham	orig	ⲙ̄
1815	abraham	orig	ⲡ
1816	abraham	orig	ⲥⲁⲧⲁⲛⲁⲥ`
1817	abraham	orig	ϩⲣⲁⲓ̈
1818	abraham	orig	ϩ︤ⲛ︥
1819	abraham	orig	ⲧⲉ
1820	abraham	orig	ϩⲣⲱ̂
1821	abraham	orig	ⲛ̄
1822	abraham	orig	ⲕⲱϩ︤ⲧ︥
1823	abraham	orig	ⲉⲧ
1824	abraham	orig	ⲙⲟⲩϩ`
1825	abraham	orig	·
1826	abraham	orig	ⲉ
1827	abraham	orig	ⲩ
1828	abraham	orig	ⲕⲟⲗⲁⲍⲉ
1829	abraham	orig	ⲙ̄ⲙⲱ
1830	abraham	orig	ⲧ︤ⲛ︥
1831	abraham	orig	ϩⲓ
1832	abraham	orig	ⲟⲩ
1833	abraham	orig	ⲥⲟⲡ`
1834	abraham	orig	ϩⲣⲁⲓ̈
1835	abraham	orig	ϩ︤ⲛ︥
1836	abraham	orig	ⲁⲙ︤ⲛ︦ⲧ︥ⲉ
1837	abraham	orig	·
1838	abraham	orig	ⲉⲓ̣̈ⲉ
1839	abraham	orig	ⲛⲉⲧⲛ︥
1840	abraham	orig	ϩⲃⲏⲩⲉ`
1841	abraham	orig	ⲧⲏⲣ
1842	abraham	orig	ⲟⲩ
1843	abraham	orig	ⲁⲩⲱ
1844	abraham	orig	ⲛⲉⲧ︤ⲛ︥
1845	abraham	orig	ϣⲟϫⲛⲉ`
1846	abraham	orig	ⲧⲏⲣ
1847	abraham	orig	ⲟⲩ`
1848	abraham	orig	ϩⲉⲛ
1849	abraham	orig	ⲙⲉ`
1850	abraham	orig	ⲛⲉ`
1851	abraham	orig	·
1852	abraham	orig	ⲛ̄
1853	abraham	orig	ϣⲁϫⲉ
1854	abraham	orig	ⲙ̄
1855	abraham	orig	ⲡⲁⲓ̈
1856	abraham	orig	ⲉⲧ
1857	abraham	orig	ϫⲱ̂
1858	abraham	orig	ⲛ̄
1859	abraham	orig	ⲛⲁⲓ̈
1860	abraham	orig	ϩⲉⲛ
1861	abraham	orig	ϭⲟⲗ
1862	abraham	orig	ⲛⲉ`
1863	abraham	orig	:
1864	abraham	orig	ⲧⲟⲩ
1865	abraham	orig	ⲁⲩⲧⲟⲩ`
1866	abraham	orig	:
1867	abraham	orig	Ⲉⲧⲃⲉ
1868	abraham	orig	ⲡⲁⲓ̈
1869	abraham	orig	ⲙ̄ⲡ︤ⲣ︥
1870	abraham	orig	ⲧⲣⲉ
1871	abraham	orig	ⲛ̄
1872	abraham	orig	ⲁⲡⲟⲧⲁⲥⲥⲉ`
1873	abraham	orig	ⲉ
1874	abraham	orig	ⲧ︤ⲙ︥
1875	abraham	orig	ϥⲓ`
1876	abraham	orig	ϩⲁ
1877	abraham	orig	ⲛⲉⲛ
1878	abraham	orig	ⲉⲣⲏⲩ`
1879	abraham	orig	ϫⲉ
1880	abraham	orig	ⲛ̄ⲛⲉ
1881	abraham	orig	ⲡ
1882	abraham	orig	ⲛⲟⲩⲧⲉ`
1883	abraham	orig	ϭⲱⲛⲧ︥
1884	abraham	orig	ⲉⲣⲟ
1885	abraham	orig	ⲛ`
1886	abraham	orig	ϫⲉ
1887	abraham	orig	ⲙ̄ⲡⲁ
1888	abraham	orig	ⲧⲛ︥
1889	abraham	orig	ⲱⲥⲕ︥
1890	abraham	orig	ⲅⲁⲣ`
1891	abraham	orig	ⲉ
1892	abraham	orig	ⲛ
1893	abraham	orig	ϥⲓ`
1894	abraham	orig	ϩⲁ
1895	abraham	orig	ⲛⲉⲛ
1896	abraham	orig	ⲉⲣⲏⲩ`
1897	abraham	orig	ⲛ̄
1898	abraham	orig	ⲑ
1899	abraham	orig	ⲉ`
1900	abraham	orig	ⲙ̄
1901	abraham	orig	ⲡ
1902	abraham	orig	ϫⲟⲉⲓⲥ`
1903	abraham	orig	ⲁⲩⲱ
1904	abraham	orig	ⲡⲉϥ
1905	abraham	orig	ⲭ︤ⲣ︦ⲥ︥
1906	abraham	orig	ⲙ︤ⲛ︥
1907	abraham	orig	ⲛⲉϥ
1908	abraham	orig	ⲁⲅⲅⲉⲗⲟⲥ`
1909	abraham	orig	ⲉⲧ
1910	abraham	orig	ⲟⲩⲁⲁⲃ`
1911	abraham	orig	ⲉⲧ
1912	abraham	orig	ϥⲓ`
1913	abraham	orig	ϩⲁⲣⲟ
1914	abraham	orig	ⲛ`
1915	abraham	orig	ϫⲓⲛ
1916	abraham	orig	ⲧ
1917	abraham	orig	ⲁⲣⲭⲏ
1918	abraham	orig	ⲙ̄
1919	abraham	orig	ⲡ
1920	abraham	orig	ⲥⲱⲛ︤ⲧ︥
1921	abraham	orig	ϣⲁϩⲣⲁⲓ̈
1922	abraham	orig	ⲉ
1923	abraham	orig	ⲡ
1924	abraham	orig	ⲟⲟⲩ
1925	abraham	orig	ⲛ̄
1926	abraham	orig	ϩⲟⲟⲩ
